"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1047","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/wO1mrH101z",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129693986816",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Rossy_393K",0,FALSE,FALSE,NA,NA
"1048","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/XEiH9OJBEl",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129693954048",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RUttDee_2020",0,FALSE,FALSE,NA,NA
"1049","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/YFE8rfYS3n",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129689763840",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RachelAyamga",0,FALSE,FALSE,NA,NA
"1050","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/47hZHWpeL7",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129689706497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Nyanky3Ade",0,FALSE,FALSE,NA,NA
"1051","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/zllmQlCcmA",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129685520385",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","noahsh3n",0,FALSE,FALSE,NA,NA
"1052","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/73wVUdKTw1",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129685520384",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CoslynAfi_GH",0,FALSE,FALSE,NA,NA
"1053","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/GJzL9GAusy",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129681375232",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ricksady_sa456",0,FALSE,FALSE,NA,NA
"1054","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/vKcYvYK4jj",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129681317889",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Prespok_UKG",0,FALSE,FALSE,NA,NA
"1055","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/uPQjYV7Anp",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129668743169",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NyansaBA70",0,FALSE,FALSE,NA,NA
"1056","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/ZwOniKJzxX",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129589129216",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JamfuahP",0,FALSE,FALSE,NA,NA
"1057","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/78bBUHRvTT",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129572343808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Jem49_Bozzy",0,FALSE,FALSE,NA,NA
"1058","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/h9ZDGPhNcj",FALSE,0,NA,2016-11-30 12:33:58,FALSE,NA,"803940129551372288",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Minkah_Bless",0,FALSE,FALSE,NA,NA
"1059","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/o4zYMzqOQY",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129370935298",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GhanaHene_1",0,FALSE,FALSE,NA,NA
"1060","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/rTQBTH3e3Q",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129354162176",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kum_aishatu888",0,FALSE,FALSE,NA,NA
"1061","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/hRkVON8Ngo",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129350045698",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mensahattah1",0,FALSE,FALSE,NA,NA
"1062","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/xziA3dVdQc",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129345798144",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ObojoK",0,FALSE,FALSE,NA,NA
"1063","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/6SDtq0HZuM",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129337462784",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nanaogah0202",0,FALSE,FALSE,NA,NA
"1064","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/KkLSonsmJ5",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129337446400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nancybayeb",0,FALSE,FALSE,NA,NA
"1065","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/JkWHLCMwUb",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129337409536",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Efiatill_today4",0,FALSE,FALSE,NA,NA
"1066","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/pQsYWve3de",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129299726336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kakkai_201",0,FALSE,FALSE,NA,NA
"1067","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/6W39ykLVlu",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129266089984",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","J_AnnGHBA",0,FALSE,FALSE,NA,NA
"1068","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/SAo6P1F397",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129266077696",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Gold_559Sarah",0,FALSE,FALSE,NA,NA
"1069","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/Nw6l0vxPPi",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129245134848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JHBertha_1967",0,FALSE,FALSE,NA,NA
"1070","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/pWpyJzrjj1",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129228423168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ghpaa_Tro",0,FALSE,FALSE,NA,NA
"1071","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/YL77c3Y37P",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129215840256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GHBecky_0045",0,FALSE,FALSE,NA,NA
"1072","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/OlzEunOR2c",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940129203253248",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Erlizy_CTC",0,FALSE,FALSE,NA,NA
"1073","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/v5EWKiYni6",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128989343744",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BlonxyMari_Dia",0,FALSE,FALSE,NA,NA
"1074","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/pestIZfq0y",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128930545667",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","awoyaa17",0,FALSE,FALSE,NA,NA
"1075","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/nO90otVkeW",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128918044672",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BeeNarki1",0,FALSE,FALSE,NA,NA
"1076","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/088bphKgJi",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128834129920",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BarfuorS",0,FALSE,FALSE,NA,NA
"1077","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/uw1b5O6fUx",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128829931520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Boojo_stand",0,FALSE,FALSE,NA,NA
"1078","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/Fd2VxWrOO7",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128796377088",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bronbaa456",0,FALSE,FALSE,NA,NA
"1079","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/7vKOHqAynJ",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128775409665",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AtoapemDavid",0,FALSE,FALSE,NA,NA
"1080","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/Sd6drSmDvP",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128775409664",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","agyemanbadu15",0,FALSE,FALSE,NA,NA
"1081","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/B568GySBNa",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128771149824",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ablonny_DZM",0,FALSE,FALSE,NA,NA
"1082","Bugri Naabu #ChangeIsComing #YouCantBuyUs . All eyes on eastern region https://t.co/CKkFyvr497",FALSE,0,NA,2016-11-30 12:33:57,FALSE,NA,"803940128767016960",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ApoBrid_75Get",0,FALSE,FALSE,NA,NA
"1083","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939179260416000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SweetA_AmaGH",0,FALSE,FALSE,NA,NA
"1084","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939179096903680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RachelAyamga",0,FALSE,FALSE,NA,NA
"1085","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939179075928064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","noahsh3n",0,FALSE,FALSE,NA,NA
"1086","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939179017236480",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ricksady_sa456",0,FALSE,FALSE,NA,NA
"1087","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939179017158657",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SethAwuni",0,FALSE,FALSE,NA,NA
"1088","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178912354310",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ODGH_party",0,FALSE,FALSE,NA,NA
"1089","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178870374400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Prespok_UKG",0,FALSE,FALSE,NA,NA
"1090","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178866155520",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SonnyAtu",0,FALSE,FALSE,NA,NA
"1091","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178862022656",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TwumBarbara",0,FALSE,FALSE,NA,NA
"1092","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178857857026",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RUttDee_2020",0,FALSE,FALSE,NA,NA
"1093","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178857857024",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","slyzy_404",0,FALSE,FALSE,NA,NA
"1094","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178857775105",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Rossy_393K",0,FALSE,FALSE,NA,NA
"1095","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178853629952",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","YvoneBlitzz",0,FALSE,FALSE,NA,NA
"1096","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178849431557",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Yaah_23mimie",0,FALSE,FALSE,NA,NA
"1097","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178845270017",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","tundebaba8",0,FALSE,FALSE,NA,NA
"1098","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178845208576",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AnasAttafuah",0,FALSE,FALSE,NA,NA
"1099","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178845192192",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Nkroma909",0,FALSE,FALSE,NA,NA
"1100","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178824298496",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","CoslynAfi_GH",0,FALSE,FALSE,NA,NA
"1101","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178782359552",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Nyanky3Ade",0,FALSE,FALSE,NA,NA
"1102","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178677420032",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mensahattah1",0,FALSE,FALSE,NA,NA
"1103","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178669101056",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kakkai_201",0,FALSE,FALSE,NA,NA
"1104","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178585223168",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Gold_559Sarah",0,FALSE,FALSE,NA,NA
"1105","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178572611584",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nancybayeb",0,FALSE,FALSE,NA,NA
"1106","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178560024578",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Jem49_Bozzy",0,FALSE,FALSE,NA,NA
"1107","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178551578624",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JamfuahP",0,FALSE,FALSE,NA,NA
"1108","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178534666240",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GHshey_bayb",0,FALSE,FALSE,NA,NA
"1109","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178526502912",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ghpaa_Tro",0,FALSE,FALSE,NA,NA
"1110","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178509639680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NyansaBA70",0,FALSE,FALSE,NA,NA
"1111","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178501275648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nanaogah0202",0,FALSE,FALSE,NA,NA
"1112","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178484498432",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Efiatill_today4",0,FALSE,FALSE,NA,NA
"1113","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178442588160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Kum_aishatu888",0,FALSE,FALSE,NA,NA
"1114","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178430009344",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MadinaGirls_486",0,FALSE,FALSE,NA,NA
"1115","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178425843713",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GhanaHene_1",0,FALSE,FALSE,NA,NA
"1116","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178425806848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Minkah_Bless",0,FALSE,FALSE,NA,NA
"1117","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178421616641",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","GHBecky_0045",0,FALSE,FALSE,NA,NA
"1118","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178417451014",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ObojoK",0,FALSE,FALSE,NA,NA
"1119","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178413256708",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NsoGhanaY3",0,FALSE,FALSE,NA,NA
"1120","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178413232128",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","J_AnnGHBA",0,FALSE,FALSE,NA,NA
"1121","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178409029632",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","awoyaa17",0,FALSE,FALSE,NA,NA
"1122","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178408976384",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BarfuorS",0,FALSE,FALSE,NA,NA
"1123","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178404839425",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Erlizy_CTC",0,FALSE,FALSE,NA,NA
"1124","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178400673792",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JHBertha_1967",0,FALSE,FALSE,NA,NA
"1125","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178362916865",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","AtoapemDavid",0,FALSE,FALSE,NA,NA
"1126","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178115375104",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","agyemanbadu15",0,FALSE,FALSE,NA,NA
"1127","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939178039939076",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ApoBrid_75Get",0,FALSE,FALSE,NA,NA
"1128","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939177855385600",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BlonxyMari_Dia",0,FALSE,FALSE,NA,NA
"1129","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939177855324161",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BeeNarki1",0,FALSE,FALSE,NA,NA
"1130","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939177813475328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Bronbaa456",0,FALSE,FALSE,NA,NA
"1131","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939177813463040",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Ablonny_DZM",0,FALSE,FALSE,NA,NA
"1132","Bugri Naabu #ChangeIsComing #YouCantBuyUs  change is on the way",FALSE,0,NA,2016-11-30 12:30:11,FALSE,NA,"803939177813385217",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Boojo_stand",0,FALSE,FALSE,NA,NA
